seed,year,genre,eligibleArtistProjectOpportunities,retainedSelections,transitionSelections,annualFloorSelections,unavailableIdentityTransitions,annualFloorRequested,annualFloorReroutes,albumCapacityReroutes,singleDecisions,albumDecisions,orphanDecisions,promoDecisions,fulfilledUnits,settlementSingleUnits,settlementAlbumUnits
1001,1967,Blues,80,63,14,3,3,3,0,0,9,69,9,46,3067423,2349872,719689
1001,1967,BluesRock,53,16,34,3,9,3,0,0,40,13,40,13,5418969,5419922,0
1001,1967,Boogaloo,30,12,15,3,3,3,0,0,1,29,1,12,274324,223794,50955
1001,1967,BossaNova,25,17,5,3,0,3,0,0,25,0,25,0,1058335,1059867,0
1001,1967,BritishBeat,39,28,8,3,2,3,0,0,2,37,2,4,377684,155418,223257
1001,1967,BritishBlues,87,40,44,3,9,3,0,0,7,80,7,12,1119665,861760,258565
1001,1967,BritishPop,67,28,36,3,5,3,0,0,4,62,4,11,1927782,1571837,356878
1001,1967,Bubblegum,33,8,22,3,7,3,0,0,22,11,22,11,3764835,3765408,0
1001,1967,Childrens,44,32,9,3,1,3,0,0,1,43,1,20,319201,160111,159955
1001,1967,Classical,54,44,7,3,3,3,0,0,5,49,5,14,370159,194375,176404
1001,1967,Comedy,41,22,16,3,3,3,0,0,1,39,1,11,280902,170495,110994
1001,1967,ContemporaryFolk,45,22,20,3,9,3,0,0,4,41,4,14,509314,334400,175672
1001,1967,Country,211,180,28,3,8,3,0,0,56,154,56,54,14385803,11569424,2823350
1001,1967,CountryRock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,1967,DooWop,8,8,0,0,0,0,0,0,1,7,1,6,172062,105266,67192
1001,1967,EasyListening,175,131,41,3,9,3,0,0,22,151,22,34,6889753,3816661,3075483
1001,1967,Folk,59,59,0,0,0,0,0,0,6,53,6,27,3477049,1488277,1990861
1001,1967,FolkRock,60,19,38,3,13,3,0,0,50,10,50,10,3991701,3993322,0
1001,1967,Funk,15,3,9,3,5,3,0,0,12,3,12,3,739104,739378,0
1001,1967,GarageRock,50,23,24,3,3,3,0,0,3,46,3,9,490601,342913,148535
1001,1967,Gospel,77,45,29,3,6,3,0,0,0,77,0,34,818223,522465,297059
1001,1967,HardRock,21,5,13,3,0,3,0,0,19,2,19,2,589756,590023,0
1001,1967,Jazz,198,173,22,3,2,3,0,0,39,159,39,60,13451947,7731523,5724134
1001,1967,LatinPop,39,25,11,3,4,3,0,0,1,38,1,16,363870,236306,128142
1001,1967,ProgressiveRock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,1967,ProtoMetal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,1967,ProtoPunk,14,5,6,3,3,3,0,0,9,5,9,5,256937,257280,0
1001,1967,PsychedelicRock,36,19,14,3,0,3,0,0,2,34,2,2,198791,166798,32245
1001,1967,Reggae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,1967,RnB,51,51,0,0,0,0,0,0,14,37,14,20,4673746,4223662,451319
1001,1967,RockAndRoll,146,105,38,3,5,3,0,0,21,121,21,104,9744994,8429884,1319338
1001,1967,Rocksteady,19,9,7,3,4,3,0,0,1,18,1,9,103445,39748,63958
1001,1967,SingerSongwriter,22,6,13,3,7,3,0,0,2,20,2,10,367136,312552,54812
1001,1967,Ska,12,5,4,3,0,3,0,0,0,12,0,10,100136,59638,40892
1001,1967,Soul,253,195,55,3,19,3,0,0,29,217,29,14,2963903,2526094,439635
1001,1967,SunshinePop,92,33,56,3,8,3,0,0,77,15,77,15,8074921,8077036,0
1001,1967,SurfRock,10,10,0,0,0,0,0,0,9,1,9,1,450010,450598,0
1001,1967,TeenPop,38,38,0,0,0,0,0,0,7,31,7,23,3807959,2941379,868129
1001,1967,TexMex,46,30,13,3,5,3,0,0,7,39,7,14,931426,779230,153061
1001,1967,TraditionalPop,278,207,68,3,13,3,0,0,51,226,51,101,20921884,11711279,9216904
1001,1968,AcidRock,58,28,27,3,6,3,0,0,5,53,5,3,838474,782159,57042
1001,1968,BaroquePop,59,17,39,3,10,3,0,0,48,11,48,11,7045829,7047764,0
1001,1968,Blues,72,56,13,3,2,3,0,0,3,69,3,28,1911600,861742,1051041
1001,1968,BluesRock,57,22,32,3,4,3,0,0,47,10,47,10,4959462,4960728,0
1001,1968,Boogaloo,39,20,16,3,1,3,0,0,1,38,1,14,346624,245442,101710
1001,1968,BossaNova,8,8,0,0,0,0,0,0,8,0,8,0,198281,198689,0
1001,1968,BritishBeat,60,29,28,3,2,3,0,0,1,58,1,7,361526,143003,219207
1001,1968,BritishBlues,74,45,26,3,2,3,0,0,7,67,7,0,996444,623137,374307
1001,1968,BritishPop,40,26,11,3,2,3,0,0,2,38,2,3,617388,209813,408278
1001,1968,Bubblegum,69,20,46,3,5,3,0,0,47,22,47,22,9071138,9072506,0
1001,1968,Childrens,42,29,10,3,3,3,0,0,1,41,1,16,268611,113786,155581
1001,1968,Classical,64,50,11,3,3,3,0,0,1,61,1,23,423106,220311,203797
1001,1968,Comedy,61,46,12,3,2,3,0,0,5,56,5,7,558756,397426,161790
1001,1968,ContemporaryFolk,63,39,21,3,6,3,0,0,6,57,6,3,419033,171241,248163
1001,1968,Country,232,191,38,3,9,3,0,0,49,182,49,39,13976339,9321927,4658776
1001,1968,CountryRock,20,2,15,3,1,3,0,0,16,4,16,4,2630746,2630965,0
1001,1968,DooWop,7,7,0,0,0,0,0,0,1,6,1,5,135796,66096,69974
1001,1968,EasyListening,133,80,50,3,9,3,0,0,17,116,17,21,6963688,3097721,3867819
1001,1968,Folk,33,33,0,0,0,0,0,0,1,32,1,21,3409873,1701677,1710131
1001,1968,FolkRock,58,25,30,3,4,3,0,0,48,10,48,10,4236142,4237619,0
1001,1968,Funk,39,9,27,3,3,3,0,0,32,7,32,7,3334449,3335348,0
1001,1968,GarageRock,25,9,13,3,2,3,0,0,22,3,22,3,1517913,1515801,2747
1001,1968,Gospel,84,46,35,3,5,3,0,0,9,73,9,32,1668773,1219366,450462
1001,1968,HardRock,41,11,27,3,7,3,0,0,33,8,33,8,3299513,3300679,0
1001,1968,Jazz,175,144,28,3,1,3,0,0,22,153,22,43,11586880,4856968,6733204
1001,1968,LatinPop,47,32,12,3,2,3,0,0,2,45,2,21,330318,173912,156937
1001,1968,ProgressiveRock,13,2,8,3,0,3,0,0,8,5,8,5,1019588,1019664,0
1001,1968,ProtoMetal,20,5,12,3,1,3,0,0,16,4,16,4,677120,677647,0
1001,1968,ProtoPunk,25,12,10,3,0,3,0,0,20,5,20,5,1087950,1088461,0
1001,1968,PsychedelicRock,35,25,7,3,1,3,0,0,2,32,2,2,121977,32765,89323
1001,1968,Reggae,10,1,6,3,4,3,0,0,0,10,0,6,67178,54965,12405
1001,1968,RnB,22,22,0,0,0,0,0,0,8,14,8,7,2752489,2232598,520786
1001,1968,RockAndRoll,167,139,25,3,2,3,0,0,34,133,34,97,10804309,8390986,2417594
1001,1968,Rocksteady,13,7,3,3,3,3,0,0,1,12,1,4,125668,27490,98394
1001,1968,SingerSongwriter,28,10,15,3,2,3,0,0,2,26,2,6,292865,187122,106089
1001,1968,Ska,4,4,0,0,0,0,0,0,0,4,0,1,33270,1808,31644
1001,1968,Soul,234,169,62,3,11,3,0,0,22,210,22,2,3339963,2611529,730307
1001,1968,SunshinePop,70,28,39,3,11,3,0,0,58,12,58,12,8329092,8331138,0
1001,1968,SurfRock,1,1,0,0,0,0,0,0,1,0,1,0,19745,19917,0
1001,1968,TeenPop,40,40,0,0,0,0,0,0,6,34,6,19,3713620,2630906,1084033
1001,1968,TexMex,33,24,6,3,2,3,0,0,2,31,2,12,533128,355832,178249
1001,1968,TraditionalPop,242,180,59,3,8,3,0,0,42,200,42,90,22414516,11213858,11206702
1001,1969,AcidRock,77,47,27,3,3,3,0,0,6,69,6,1,555928,262538,293635
1001,1969,BaroquePop,50,20,27,3,5,3,0,0,38,12,38,10,4569836,4571298,0
1001,1969,Blues,81,56,22,3,4,3,0,0,6,75,6,24,2089593,709410,1381293
1001,1969,BluesRock,73,41,29,3,7,3,0,0,60,13,60,10,6473244,6475129,0
1001,1969,Boogaloo,19,15,1,3,1,3,0,0,1,18,1,1,307440,142730,165227
1001,1969,BossaNova,1,1,0,0,0,0,0,0,1,0,1,0,27087,27180,0
1001,1969,BritishBeat,44,25,16,3,2,3,0,0,0,44,0,3,324703,20115,305040
1001,1969,BritishBlues,74,43,28,3,4,3,0,0,5,68,5,2,817338,437081,380893
1001,1969,BritishPop,53,26,24,3,4,3,0,0,3,49,3,9,1075224,730343,345562
1001,1969,Bubblegum,78,37,38,3,8,3,0,0,52,26,52,24,10347521,10349542,0
1001,1969,Childrens,40,27,10,3,1,3,0,0,2,37,2,3,237193,59535,178051
1001,1969,Classical,49,40,6,3,1,3,0,0,3,46,3,9,436057,138430,298204
1001,1969,Comedy,52,34,15,3,2,3,0,0,2,50,2,9,493069,216031,277558
1001,1969,ContemporaryFolk,44,32,9,3,3,3,0,0,1,43,1,5,317585,46778,271482
1001,1969,Country,225,183,39,3,4,3,0,0,45,180,45,17,14188785,7639346,6552982
1001,1969,CountryRock,42,13,26,3,2,3,0,0,38,4,38,4,2738588,2739575,0
1001,1969,DooWop,2,2,0,0,0,0,0,0,0,2,0,1,68679,7707,61138
1001,1969,EasyListening,141,104,34,3,6,3,0,0,21,120,21,6,5558056,1443745,4116294
1001,1969,Folk,15,15,0,0,0,0,0,0,1,14,1,3,1789053,434070,1356051
1001,1969,FolkRock,47,27,17,3,2,3,0,0,40,7,40,6,2329906,2331162,0
1001,1969,Funk,54,23,28,3,6,3,0,0,40,14,40,12,5416881,5418285,0
1001,1969,GarageRock,5,5,0,0,0,0,0,0,4,1,4,1,316698,317038,0
1001,1969,Gospel,60,46,11,3,2,3,0,0,5,54,5,5,1266350,757956,509292
1001,1969,HardRock,54,24,27,3,2,3,0,0,42,12,42,11,5837703,5838730,0
1001,1969,Jazz,178,142,33,3,7,3,0,0,17,158,17,29,11601585,3107317,8496853
1001,1969,LatinPop,49,33,13,3,3,3,0,0,2,47,2,8,361575,146077,216111
1001,1969,ProgressiveRock,29,11,15,3,3,3,0,0,21,8,21,7,2412096,2412830,0
1001,1969,ProtoMetal,31,11,17,3,1,3,0,0,21,10,21,9,2303408,2304151,0
1001,1969,ProtoPunk,34,13,18,3,3,3,0,0,23,11,23,9,2566881,2567708,0
1001,1969,PsychedelicRock,69,42,24,3,2,3,0,0,7,62,7,4,468903,292467,176653
1001,1969,Reggae,11,3,5,3,1,3,0,0,0,11,0,5,69330,36703,32715
1001,1969,RnB,16,16,0,0,0,0,0,0,2,14,2,5,1875064,1464915,410935
1001,1969,RockAndRoll,129,104,22,3,4,3,0,0,16,113,16,45,8289598,5038765,3253435
1001,1969,Rocksteady,1,1,0,0,0,0,0,0,0,1,0,0,68142,1488,66712
1001,1969,SingerSongwriter,34,12,19,3,3,3,0,0,1,33,1,4,352918,109710,243375
1001,1969,Ska,1,1,0,0,0,0,0,0,0,1,0,0,18912,0,18982
1001,1969,Soul,223,177,43,3,9,3,0,0,21,197,21,4,4855302,3783116,1073800
1001,1969,SunshinePop,51,19,29,3,4,3,0,0,38,13,38,12,7241147,7242935,0
1001,1969,SurfRock,1,1,0,0,0,0,0,0,1,0,1,0,39045,39045,0
1001,1969,TeenPop,5,5,0,0,0,0,0,0,1,4,1,0,1138113,205094,933840
1001,1969,TexMex,34,25,6,3,1,3,0,0,1,31,1,8,305790,129923,176560
1001,1969,TraditionalPop,197,150,44,3,3,3,0,0,27,170,27,62,20597896,7829661,12773488
